"CustomerID";"Gender";"Age";"Geography";"Tenure";"Contract";"MonthlyCharges";"SupportTickets";"UsageScore";"Churn";"TotalCharges"
"CUST-1871";"Male";"3. Senior (51+)";"West";66;"Two year";51.79;0;12.32;0;3418.14
"CUST-1872";"Non-binary";"2. Adult (31-50)";"North";62;"One year";36.14;0;52.93;1;2240.68
"CUST-1873";"Female";"3. Senior (51+)";"West";5;"Monthly";44.74;3;39.54;0;223.7
"CUST-1874";"Female";"3. Senior (51+)";"West";40;"One year";104.32;2;54.99;0;4172.8
"CUST-1875";"Female";"2. Adult (31-50)";"South";43;"One year";94.97;0;19.02;0;4083.71
"CUST-1876";"Male";"2. Adult (31-50)";"West";66;"Two year";66.47;2;54.68;0;4387.02
"CUST-1877";"Female";"4. Unkownn/Missing";"East";39;"Monthly";65.22;3;70.69;0;2543.58
"CUST-1878";"Male";"2. Adult (31-50)";"North";22;"Two year";88.29;0;57.13;0;1942.38
"CUST-1879";"Female";"2. Adult (31-50)";"South";45;"One year";85.19;0;90.49;0;3833.55
"CUST-1880";"Male";"3. Senior (51+)";"South";42;"One year";111.68;2;92.29;0;4690.56
"CUST-1881";"Non-binary";"3. Senior (51+)";"East";40;"Monthly";21.28;3;54.5;0;851.2
"CUST-1882";"Female";"2. Adult (31-50)";"West";46;"Monthly";95.33;0;51.24;1;4385.18
"CUST-1883";"Male";"3. Senior (51+)";"South";60;"One year";33.62;3;76.03;1;2017.2
"CUST-1884";"Male";"2. Adult (31-50)";"West";3;"Monthly";42.73;0;81.17;0;128.19
"CUST-1885";"Female";"4. Unkownn/Missing";"South";14;"One year";103.23;0;22.06;0;1445.22
"CUST-1886";"Male";"3. Senior (51+)";"South";38;"Monthly";26.23;2;14.76;1;996.74
"CUST-1887";"Male";"2. Adult (31-50)";"South";41;"One year";84.66;1;51.63;0;3471.06
"CUST-1888";"Male";"2. Adult (31-50)";"South";27;"One year";24.93;0;49.9;0;673.11
"CUST-1889";"Female";"2. Adult (31-50)";"North";1;"Monthly";24.0;0;45.71;0;24.0
"CUST-1890";"Female";"1. Young Adult (18-30)";"West";23;"Two year";24.53;1;56.11;0;564.19
"CUST-1891";"Female";"2. Adult (31-50)";"North";48;"One year";101.79;0;59.96;0;4885.92
"CUST-1892";"Female";"2. Adult (31-50)";"North";9;"Two year";37.87;0;58.05;0;340.83
"CUST-1893";"Female";"3. Senior (51+)";"West";67;"Monthly";39.42;1;52.82;0;2641.14
"CUST-1894";"Male";"3. Senior (51+)";"North";25;"Monthly";56.09;0;57.71;0;1402.25
"CUST-1895";"Female";"3. Senior (51+)";"South";48;"One year";21.34;1;59.96;0;1024.32
"CUST-1896";"Female";"2. Adult (31-50)";"West";55;"Two year";56.58;3;69.99;0;3111.9
"CUST-1897";"Female";"4. Unkownn/Missing";"North";9;"Two year";84.66;0;28.38;1;761.94
"CUST-1898";"Female";"3. Senior (51+)";"West";65;"One year";96.21;0;54.09;0;6253.65
"CUST-1899";"Female";"1. Young Adult (18-30)";"North";60;"One year";92.37;2;57.22;0;5542.2
"CUST-1900";"Non-binary";"3. Senior (51+)";"South";69;"One year";107.26;0;57.1;0;7400.94
"CUST-1901";"Female";"3. Senior (51+)";"West";3;"Monthly";109.31;0;42.33;1;327.93
"CUST-1902";"Male";"4. Unkownn/Missing";"West";48;"Two year";104.78;0;59.96;1;5029.44
"CUST-1903";"Male";"2. Adult (31-50)";"West";2;"Monthly";68.68;3;42.67;0;137.36
"CUST-1904";"Male";"3. Senior (51+)";"West";18;"One year";33.69;0;51.92;0;606.42
"CUST-1905";"Female";"2. Adult (31-50)";"North";6;"Monthly";77.2;0;71.65;0;463.2
"CUST-1906";"Male";"2. Adult (31-50)";"West";48;"One year";56.49;0;59.96;0;2711.52
"CUST-1907";"Male";"2. Adult (31-50)";"West";18;"One year";61.5;3;51.92;0;1107.0
"CUST-1908";"Male";"3. Senior (51+)";"North";69;"Monthly";119.76;1;57.1;1;8263.44
"CUST-1909";"Male";"2. Adult (31-50)";"South";43;"Monthly";68.27;3;58.16;0;2935.61
"CUST-1910";"Female";"3. Senior (51+)";"North";72;"Monthly";96.22;3;55.71;0;6927.84
"CUST-1911";"Non-binary";"1. Young Adult (18-30)";"South";5;"Monthly";79.51;0;68.18;0;397.55
"CUST-1912";"Male";"3. Senior (51+)";"North";39;"One year";55.22;2;80.67;0;2153.58
"CUST-1913";"Male";"2. Adult (31-50)";"West";27;"Two year";113.42;0;21.7;0;3062.34
"CUST-1914";"Female";"2. Adult (31-50)";"North";62;"Monthly";60.59;3;52.93;0;3756.58
"CUST-1915";"Male";"3. Senior (51+)";"North";37;"Monthly";75.87;2;61.88;1;2807.19
"CUST-1916";"Female";"3. Senior (51+)";"East";56;"Monthly";105.58;0;35.25;1;5912.48
"CUST-1917";"Non-binary";"2. Adult (31-50)";"West";42;"Two year";45.55;0;23.27;0;1913.1
"CUST-1918";"Female";"3. Senior (51+)";"North";70;"Two year";111.95;1;58.23;0;7836.5
"CUST-1919";"Female";"2. Adult (31-50)";"South";31;"Monthly";47.72;7;13.27;1;1479.32
"CUST-1920";"Male";"3. Senior (51+)";"West";12;"Monthly";78.18;0;54.82;1;938.16
"CUST-1921";"Female";"1. Young Adult (18-30)";"West";42;"Monthly";84.34;5;17.79;1;3542.28
"CUST-1922";"Female";"2. Adult (31-50)";"South";59;"Two year";78.68;8;33.45;0;4642.12
"CUST-1923";"Female";"3. Senior (51+)";"East";29;"Monthly";108.67;3;55.42;1;3151.43
"CUST-1924";"Female";"2. Adult (31-50)";"South";63;"Two year";96.45;2;24.57;1;6076.35
"CUST-1925";"Non-binary";"3. Senior (51+)";"West";14;"One year";42.51;0;97.99;0;595.14
"CUST-1926";"Female";"2. Adult (31-50)";"West";10;"One year";108.68;0;27.98;0;1086.8
"CUST-1927";"Non-binary";"2. Adult (31-50)";"West";26;"Monthly";61.02;0;61.62;0;1586.52
"CUST-1928";"Female";"2. Adult (31-50)";"South";63;"Monthly";28.95;0;91.98;1;1823.85
"CUST-1929";"Female";"3. Senior (51+)";"West";39;"One year";77.63;0;78.26;0;3027.57
"CUST-1930";"Male";"2. Adult (31-50)";"North";52;"One year";113.14;0;54.79;0;5883.28
"CUST-1931";"Female";"2. Adult (31-50)";"South";16;"One year";92.27;0;57.46;0;1476.32
"CUST-1932";"Female";"3. Senior (51+)";"West";46;"One year";119.88;0;51.24;0;5514.48
"CUST-1933";"Non-binary";"2. Adult (31-50)";"North";25;"Monthly";57.46;2;57.71;0;1436.5
"CUST-1934";"Male";"1. Young Adult (18-30)";"West";13;"Monthly";81.46;0;16.89;1;1058.98
"CUST-1935";"Male";"2. Adult (31-50)";"East";3;"One year";76.31;0;42.33;0;228.93
"CUST-1936";"Male";"3. Senior (51+)";"West";46;"Monthly";49.51;1;51.24;0;2277.46
"CUST-1937";"Male";"3. Senior (51+)";"West";47;"Two year";49.26;3;52.58;0;2315.22
"CUST-1938";"Male";"2. Adult (31-50)";"West";18;"Monthly";112.57;1;15.8;1;2026.26
"CUST-1939";"Male";"2. Adult (31-50)";"South";62;"One year";60.25;3;52.93;0;3735.5
"CUST-1940";"Male";"2. Adult (31-50)";"West";2;"Two year";42.04;0;42.67;1;84.08
"CUST-1941";"Male";"1. Young Adult (18-30)";"West";38;"Monthly";75.43;2;53.79;0;2866.34
"CUST-1942";"Female";"1. Young Adult (18-30)";"North";3;"One year";76.03;0;42.33;0;228.09
"CUST-1943";"Female";"3. Senior (51+)";"West";60;"One year";102.3;0;81.67;0;6138.0
"CUST-1944";"Female";"2. Adult (31-50)";"South";9;"One year";31.41;0;58.05;0;282.69
"CUST-1945";"Non-binary";"3. Senior (51+)";"East";62;"Monthly";48.48;9;30.35;1;3005.76
"CUST-1946";"Non-binary";"1. Young Adult (18-30)";"North";56;"One year";63.64;0;63.17;0;3563.84
"CUST-1947";"Male";"4. Unkownn/Missing";"North";71;"Two year";74.14;3;87.96;0;5263.94
"CUST-1948";"Female";"1. Young Adult (18-30)";"South";71;"Two year";52.71;0;92.86;0;3742.41
"CUST-1949";"Male";"2. Adult (31-50)";"West";33;"Two year";25.74;3;54.53;0;849.42
"CUST-1950";"Non-binary";"1. Young Adult (18-30)";"South";6;"One year";65.25;0;32.47;0;391.5
"CUST-1951";"Male";"3. Senior (51+)";"North";58;"Two year";108.7;0;56.15;1;6304.6
"CUST-1952";"Male";"2. Adult (31-50)";"West";16;"Two year";84.65;3;89.33;0;1354.4
"CUST-1953";"Male";"3. Senior (51+)";"West";50;"Monthly";107.77;0;77.64;1;5388.5
"CUST-1954";"Female";"4. Unkownn/Missing";"North";35;"Monthly";27.97;0;72.19;1;978.95
"CUST-1955";"Female";"3. Senior (51+)";"North";63;"Monthly";63.17;3;54.89;0;3979.71
"CUST-1956";"Male";"4. Unkownn/Missing";"West";17;"Monthly";48.71;1;56.0;0;828.07
"CUST-1957";"Non-binary";"3. Senior (51+)";"South";17;"Monthly";60.32;0;59.01;1;1025.44
"CUST-1958";"Female";"1. Young Adult (18-30)";"North";61;"One year";52.63;0;55.13;0;3210.43
"CUST-1959";"Non-binary";"3. Senior (51+)";"South";48;"Monthly";33.48;0;61.94;0;1607.04
"CUST-1960";"Male";"2. Adult (31-50)";"West";41;"Monthly";47.67;2;58.37;1;1954.47
"CUST-1961";"Female";"1. Young Adult (18-30)";"South";36;"Monthly";25.46;3;49.15;1;916.56
"CUST-1962";"Male";"3. Senior (51+)";"South";63;"Monthly";86.13;0;54.89;0;5426.19
"CUST-1963";"Male";"2. Adult (31-50)";"North";16;"Two year";47.85;0;93.76;0;765.6
"CUST-1964";"Male";"3. Senior (51+)";"North";64;"Monthly";41.25;3;49.79;0;2640.0
"CUST-1965";"Female";"4. Unkownn/Missing";"South";17;"One year";60.02;3;18.57;0;1020.34
"CUST-1966";"Male";"3. Senior (51+)";"North";8;"Monthly";88.67;2;56.44;0;709.36
"CUST-1967";"Non-binary";"1. Young Adult (18-30)";"East";34;"One year";101.16;0;52.64;0;3439.44
"CUST-1968";"Non-binary";"3. Senior (51+)";"North";65;"Monthly";89.42;0;99.84;1;5812.3
"CUST-1969";"Female";"1. Young Adult (18-30)";"East";46;"Monthly";73.81;0;56.61;1;3395.26
"CUST-1970";"Female";"2. Adult (31-50)";"South";57;"Monthly";117.14;3;58.76;0;6676.98
"CUST-1971";"Male";"3. Senior (51+)";"East";6;"Monthly";54.24;1;52.96;1;325.44
"CUST-1972";"Male";"3. Senior (51+)";"South";44;"Monthly";64.83;0;56.45;1;2852.52
"CUST-1973";"Female";"1. Young Adult (18-30)";"West";17;"Monthly";48.11;0;56.0;1;817.87
"CUST-1974";"Male";"3. Senior (51+)";"East";56;"Monthly";47.92;0;63.17;1;2683.52
"CUST-1975";"Non-binary";"4. Unkownn/Missing";"North";39;"One year";86.75;0;18.77;1;3383.25
"CUST-1976";"Male";"2. Adult (31-50)";"South";1;"One year";76.15;0;58.92;0;76.15
"CUST-1977";"Male";"2. Adult (31-50)";"West";61;"Monthly";44.33;0;55.13;0;2704.13
"CUST-1978";"Non-binary";"3. Senior (51+)";"West";20;"One year";84.68;0;78.89;0;1693.6
"CUST-1979";"Male";"1. Young Adult (18-30)";"West";48;"One year";36.99;0;59.96;0;1775.52
"CUST-1980";"Male";"1. Young Adult (18-30)";"West";20;"Two year";33.51;0;53.01;0;670.2
"CUST-1981";"Female";"3. Senior (51+)";"West";67;"One year";68.72;0;25.22;0;4604.24
"CUST-1982";"Non-binary";"1. Young Adult (18-30)";"North";37;"Two year";54.37;1;75.65;1;2011.69
"CUST-1983";"Male";"3. Senior (51+)";"North";24;"Monthly";102.56;1;50.66;0;2461.44
"CUST-1984";"Female";"3. Senior (51+)";"South";42;"Two year";51.89;0;83.39;0;2179.38
"CUST-1985";"Non-binary";"3. Senior (51+)";"South";38;"Two year";29.51;0;96.28;0;1121.38
"CUST-1986";"Female";"1. Young Adult (18-30)";"West";2;"One year";75.52;0;42.67;0;151.04
"CUST-1987";"Male";"1. Young Adult (18-30)";"East";23;"Two year";71.54;1;56.11;0;1645.42
"CUST-1988";"Male";"1. Young Adult (18-30)";"North";16;"Monthly";58.7;0;57.1;1;939.2
"CUST-1989";"Female";"3. Senior (51+)";"South";23;"Monthly";27.65;0;31.5;1;635.95
"CUST-1990";"Female";"3. Senior (51+)";"North";64;"Monthly";63.35;2;21.1;1;4054.4
"CUST-1991";"Female";"1. Young Adult (18-30)";"West";51;"One year";58.0;2;57.9;0;2958.0
"CUST-1992";"Male";"3. Senior (51+)";"East";33;"Monthly";42.91;0;11.46;1;1416.03
"CUST-1993";"Female";"2. Adult (31-50)";"North";24;"Monthly";107.76;0;66.9;1;2586.24
"CUST-1994";"Female";"3. Senior (51+)";"East";54;"One year";32.71;2;56.4;0;1766.34
"CUST-1995";"Female";"1. Young Adult (18-30)";"South";63;"Monthly";108.86;3;89.95;1;6858.18
"CUST-1996";"Female";"2. Adult (31-50)";"West";7;"Monthly";88.62;0;65.31;0;620.34
"CUST-1997";"Male";"3. Senior (51+)";"North";41;"Monthly";52.87;0;35.05;0;2167.67
"CUST-1998";"Non-binary";"2. Adult (31-50)";"West";13;"Two year";95.13;0;47.83;0;1236.69
"CUST-1999";"Male";"3. Senior (51+)";"North";36;"Two year";75.83;0;49.42;0;2729.88
"CUST-2000";"Male";"2. Adult (31-50)";"North";25;"One year";30.8;2;57.71;0;770.0
"CUST-2001";"Male";"2. Adult (31-50)";"West";4;"One year";101.93;5;35.2;1;407.72
"CUST-2002";"Female";"1. Young Adult (18-30)";"East";20;"One year";32.04;10;34.05;1;640.8
"CUST-2003";"Female";"3. Senior (51+)";"North";68;"One year";40.87;3;57.81;0;2779.16
"CUST-2004";"Male";"3. Senior (51+)";"South";65;"One year";46.18;0;39.6;1;3001.7
"CUST-2005";"Female";"3. Senior (51+)";"East";59;"One year";49.15;2;50.06;0;2899.85
"CUST-2006";"Non-binary";"3. Senior (51+)";"North";65;"One year";67.11;0;71.44;0;4362.15
"CUST-2007";"Male";"2. Adult (31-50)";"West";4;"Monthly";118.15;0;43.31;1;472.6
"CUST-2008";"Female";"2. Adult (31-50)";"North";50;"One year";21.95;0;54.57;0;1097.5
"CUST-2009";"Male";"3. Senior (51+)";"North";60;"Monthly";101.84;1;57.22;1;6110.4
"CUST-2010";"Female";"3. Senior (51+)";"South";48;"Two year";112.88;0;59.96;0;5418.24
"CUST-2011";"Male";"2. Adult (31-50)";"South";54;"Monthly";86.33;0;56.4;0;4661.82
"CUST-2012";"Male";"3. Senior (51+)";"East";31;"One year";104.67;2;51.61;0;3244.77
"CUST-2013";"Male";"3. Senior (51+)";"North";71;"Two year";37.84;2;54.72;0;2686.64
"CUST-2014";"Female";"3. Senior (51+)";"West";10;"Monthly";29.05;0;47.69;1;290.5
"CUST-2015";"Female";"3. Senior (51+)";"West";31;"One year";74.4;0;72.9;0;2306.4
"CUST-2016";"Male";"3. Senior (51+)";"North";41;"Monthly";62.29;2;51.63;0;2553.89
"CUST-2017";"Male";"3. Senior (51+)";"North";1;"One year";22.99;0;50.540000000000006;0;22.99
"CUST-2018";"Male";"1. Young Adult (18-30)";"East";68;"Two year";60.97;0;97.28;1;4145.96
"CUST-2019";"Female";"3. Senior (51+)";"South";52;"Monthly";105.78;0;54.79;0;5500.56
"CUST-2020";"Male";"2. Adult (31-50)";"West";30;"Two year";35.76;0;44.84;0;1072.8
"CUST-2021";"Male";"2. Adult (31-50)";"North";39;"Monthly";28.59;1;60.95;1;1115.01
"CUST-2022";"Male";"3. Senior (51+)";"West";61;"Two year";29.78;3;93.85;0;1816.58
"CUST-2023";"Male";"2. Adult (31-50)";"East";8;"Two year";61.02;3;56.44;0;488.16
"CUST-2024";"Male";"3. Senior (51+)";"South";20;"One year";71.45;0;53.01;1;1429.0
"CUST-2025";"Male";"3. Senior (51+)";"North";1;"Monthly";31.35;2;43.21;1;31.35
"CUST-2026";"Male";"3. Senior (51+)";"South";4;"Two year";83.47;0;44.52;0;333.88
"CUST-2027";"Male";"3. Senior (51+)";"East";54;"Monthly";45.44;0;61.31;1;2453.76
"CUST-2028";"Female";"3. Senior (51+)";"East";65;"One year";115.56;0;17.98;1;7511.4
"CUST-2029";"Female";"3. Senior (51+)";"North";52;"Monthly";31.96;0;54.79;0;1661.92
"CUST-2030";"Non-binary";"3. Senior (51+)";"East";11;"Monthly";108.19;4;27.65;1;1190.09
"CUST-2031";"Male";"1. Young Adult (18-30)";"West";26;"One year";109.01;0;61.62;0;2834.26
"CUST-2032";"Non-binary";"3. Senior (51+)";"North";49;"Two year";119.07;1;54.7;0;5834.43
"CUST-2033";"Male";"3. Senior (51+)";"North";19;"Monthly";116.48;0;55.11;1;2213.12
"CUST-2034";"Male";"1. Young Adult (18-30)";"North";31;"Monthly";109.86;1;51.61;0;3405.66
"CUST-2035";"Male";"3. Senior (51+)";"South";60;"Monthly";78.32;0;57.22;1;4699.2
"CUST-2036";"Male";"3. Senior (51+)";"South";21;"One year";27.43;0;55.93;1;576.03
"CUST-2037";"Female";"2. Adult (31-50)";"East";49;"Two year";23.82;0;27.52;0;1167.18
"CUST-2038";"Non-binary";"2. Adult (31-50)";"North";41;"One year";112.26;3;85.46;0;4602.66
"CUST-2039";"Female";"3. Senior (51+)";"North";9;"One year";94.1;1;58.05;0;846.9
"CUST-2040";"Non-binary";"3. Senior (51+)";"North";31;"Two year";78.45;0;87.31;0;2431.95
"CUST-2041";"Male";"3. Senior (51+)";"South";29;"Two year";20.66;1;55.42;0;599.14
"CUST-2042";"Female";"2. Adult (31-50)";"East";29;"Two year";50.71;2;55.42;0;1470.59
"CUST-2043";"Female";"2. Adult (31-50)";"South";8;"Two year";57.02;0;50.73;0;456.16
"CUST-2044";"Non-binary";"4. Unkownn/Missing";"South";48;"Monthly";27.95;0;59.96;0;1341.6
"CUST-2045";"Non-binary";"3. Senior (51+)";"South";40;"Monthly";84.99;1;40.74;0;3399.6
"CUST-2046";"Male";"2. Adult (31-50)";"North";32;"Monthly";61.34;0;75.16;1;1962.88
"CUST-2047";"Female";"3. Senior (51+)";"West";18;"Monthly";44.51;0;45.85;0;801.18
"CUST-2048";"Non-binary";"3. Senior (51+)";"West";8;"One year";54.27;2;80.88;0;434.16
"CUST-2049";"Female";"2. Adult (31-50)";"East";31;"One year";63.62;0;40.64;0;1972.22
"CUST-2050";"Female";"3. Senior (51+)";"South";0;"Two year";113.15;0;44.44;0;0.0
"CUST-2051";"Non-binary";"1. Young Adult (18-30)";"South";50;"Two year";36.59;0;54.57;0;1829.5
"CUST-2052";"Female";"3. Senior (51+)";"East";10;"Monthly";119.44;1;47.69;1;1194.4
"CUST-2053";"Female";"4. Unkownn/Missing";"North";71;"Monthly";113.41;0;54.72;1;8052.11
"CUST-2054";"Male";"2. Adult (31-50)";"North";29;"Monthly";30.01;0;46.52;1;870.29
"CUST-2055";"Non-binary";"3. Senior (51+)";"South";45;"One year";116.77;6;38.44;0;5254.65
"CUST-2056";"Female";"2. Adult (31-50)";"North";55;"Two year";93.81;0;56.08;0;5159.55
"CUST-2057";"Female";"2. Adult (31-50)";"West";12;"Monthly";60.66;0;15.09;1;727.92
"CUST-2058";"Male";"1. Young Adult (18-30)";"West";50;"Monthly";45.57;0;18.42;0;2278.5
"CUST-2059";"Non-binary";"2. Adult (31-50)";"East";64;"One year";108.35;3;49.79;1;6934.4
"CUST-2060";"Female";"4. Unkownn/Missing";"West";4;"Monthly";45.17;0;43.31;1;180.68
"CUST-2061";"Male";"2. Adult (31-50)";"West";66;"Two year";85.2;1;89.08;0;5623.2
"CUST-2062";"Male";"3. Senior (51+)";"South";1;"One year";89.13;0;43.21;1;89.13
"CUST-2063";"Non-binary";"1. Young Adult (18-30)";"North";5;"One year";45.82;0;39.54;1;229.1
"CUST-2064";"Male";"3. Senior (51+)";"West";38;"Monthly";77.96;3;24.35;1;2962.48
"CUST-2065";"Non-binary";"4. Unkownn/Missing";"South";6;"One year";95.2;0;52.96;0;571.2
"CUST-2066";"Male";"2. Adult (31-50)";"East";70;"Two year";101.59;0;94.08;0;7111.3
"CUST-2067";"Female";"3. Senior (51+)";"South";34;"Two year";72.24;0;95.82;0;2456.16
"CUST-2068";"Male";"3. Senior (51+)";"North";53;"Monthly";51.11;3;55.3;0;2708.83
"CUST-2069";"Female";"3. Senior (51+)";"West";46;"Two year";93.02;0;51.24;0;4278.92
"CUST-2070";"Non-binary";"3. Senior (51+)";"North";64;"One year";110.6;0;79.21;1;7078.4
"CUST-2071";"Non-binary";"2. Adult (31-50)";"North";12;"One year";77.59;0;54.82;0;931.08
"CUST-2072";"Female";"3. Senior (51+)";"East";67;"One year";43.4;0;52.82;1;2907.8
"CUST-2073";"Male";"3. Senior (51+)";"West";2;"Monthly";119.52;0;84.06;1;239.04
"CUST-2074";"Male";"1. Young Adult (18-30)";"South";45;"One year";70.94;0;56.4;0;3192.3
"CUST-2075";"Non-binary";"3. Senior (51+)";"West";0;"Two year";26.46;1;65.12;0;0.0
"CUST-2076";"Male";"1. Young Adult (18-30)";"South";60;"Two year";114.14;0;57.22;1;6848.4
"CUST-2077";"Male";"3. Senior (51+)";"North";15;"Monthly";20.52;0;53.77;0;307.8
"CUST-2078";"Male";"4. Unkownn/Missing";"North";28;"Two year";68.43;1;53.86;0;1916.04
"CUST-2079";"Non-binary";"1. Young Adult (18-30)";"South";62;"Monthly";24.74;2;92.68;1;1533.88
"CUST-2080";"Female";"2. Adult (31-50)";"South";47;"Monthly";78.31;3;11.3;1;3680.57
"CUST-2081";"Male";"2. Adult (31-50)";"North";63;"One year";40.37;0;50.89;0;2543.31
"CUST-2082";"Male";"2. Adult (31-50)";"North";51;"Monthly";100.59;0;57.9;0;5130.09
"CUST-2083";"Female";"3. Senior (51+)";"West";54;"One year";84.73;0;58.76;0;4575.42
"CUST-2084";"Female";"2. Adult (31-50)";"West";63;"Two year";95.06;0;54.89;1;5988.78
"CUST-2085";"Male";"2. Adult (31-50)";"East";31;"Monthly";63.41;0;76.14;1;1965.71
"CUST-2086";"Female";"3. Senior (51+)";"South";2;"Monthly";108.2;2;42.67;0;216.4
"CUST-2087";"Female";"2. Adult (31-50)";"East";29;"Monthly";43.5;0;30.95;1;1261.5
"CUST-2088";"Male";"2. Adult (31-50)";"North";42;"One year";43.54;1;58.5;0;1828.68
"CUST-2089";"Female";"1. Young Adult (18-30)";"West";21;"Two year";107.4;1;55.93;0;2255.4
"CUST-2090";"Female";"2. Adult (31-50)";"West";35;"One year";24.66;0;56.85;1;863.1
"CUST-2091";"Female";"3. Senior (51+)";"South";57;"Monthly";97.52;0;27.11;0;5558.64
"CUST-2092";"Non-binary";"2. Adult (31-50)";"East";26;"Two year";48.99;3;61.62;0;1273.74
"CUST-2093";"Non-binary";"4. Unkownn/Missing";"East";1;"Monthly";62.48;0;43.21;0;62.48
"CUST-2094";"Female";"1. Young Adult (18-30)";"East";70;"Two year";79.86;0;99.79;0;5590.2
"CUST-2095";"Non-binary";"3. Senior (51+)";"North";15;"One year";45.43;3;53.77;0;681.45
"CUST-2096";"Male";"1. Young Adult (18-30)";"North";35;"Monthly";51.14;0;97.56;1;1789.9
"CUST-2097";"Female";"3. Senior (51+)";"West";25;"One year";27.87;2;57.71;0;696.75
"CUST-2098";"Female";"2. Adult (31-50)";"East";40;"Monthly";33.46;2;54.99;1;1338.4
"CUST-2099";"Female";"1. Young Adult (18-30)";"West";39;"Two year";79.84;0;59.64;0;3113.76
"CUST-2100";"Female";"2. Adult (31-50)";"North";27;"One year";28.17;3;49.9;0;760.59
"CUST-2101";"Female";"3. Senior (51+)";"South";52;"Two year";91.19;0;54.79;0;4741.88
"CUST-2102";"Female";"3. Senior (51+)";"South";69;"One year";75.68;2;92.2;0;5221.92
"CUST-2103";"Female";"3. Senior (51+)";"North";57;"Monthly";118.79;1;51.95;1;6771.03
"CUST-2104";"Female";"3. Senior (51+)";"East";57;"Monthly";73.57;0;58.76;0;4193.49
"CUST-2105";"Male";"3. Senior (51+)";"West";57;"Monthly";85.17;3;58.76;1;4854.69
"CUST-2106";"Female";"1. Young Adult (18-30)";"North";65;"Monthly";119.62;0;34.72;1;7775.3
"CUST-2107";"Male";"3. Senior (51+)";"East";12;"Monthly";82.64;0;54.82;1;991.68
"CUST-2108";"Male";"2. Adult (31-50)";"North";61;"Two year";43.71;0;55.13;0;2666.31
"CUST-2109";"Female";"3. Senior (51+)";"North";56;"One year";35.93;3;63.17;0;2012.08
"CUST-2110";"Male";"3. Senior (51+)";"East";2;"Two year";93.47;0;42.67;0;186.94
"CUST-2111";"Male";"3. Senior (51+)";"East";5;"Monthly";27.34;0;76.5;1;136.7
"CUST-2112";"Male";"3. Senior (51+)";"North";1;"One year";91.45;0;46.53;0;91.45
"CUST-2113";"Female";"3. Senior (51+)";"West";47;"One year";115.65;3;52.58;1;5435.55
"CUST-2114";"Female";"1. Young Adult (18-30)";"East";22;"Monthly";34.09;3;58.01;0;749.98
"CUST-2115";"Female";"3. Senior (51+)";"South";4;"Two year";32.28;0;20.740000000000002;0;129.12
"CUST-2116";"Female";"2. Adult (31-50)";"North";17;"Monthly";67.06;8;37.22;1;1140.02
"CUST-2117";"Non-binary";"3. Senior (51+)";"North";22;"Monthly";27.18;7;18.22;1;597.96
"CUST-2118";"Female";"3. Senior (51+)";"North";52;"Two year";112.13;2;54.79;0;5830.76
"CUST-2119";"Non-binary";"2. Adult (31-50)";"North";40;"One year";79.49;2;79.65;0;3179.6
"CUST-2120";"Non-binary";"2. Adult (31-50)";"South";6;"Monthly";29.11;1;52.96;1;174.66
"CUST-2121";"Male";"4. Unkownn/Missing";"North";7;"One year";61.6;3;59.79;0;431.2
"CUST-2122";"Female";"3. Senior (51+)";"North";71;"Monthly";101.38;0;54.72;0;7197.98
"CUST-2123";"Male";"2. Adult (31-50)";"East";3;"Two year";100.17;3;42.33;0;300.51
"CUST-2124";"Male";"2. Adult (31-50)";"West";56;"Monthly";32.08;3;20.33;1;1796.48
"CUST-2125";"Female";"3. Senior (51+)";"South";4;"Two year";84.57;0;43.31;0;338.28
"CUST-2126";"Female";"3. Senior (51+)";"West";16;"One year";43.34;3;57.1;0;693.44
"CUST-2127";"Female";"2. Adult (31-50)";"North";49;"Monthly";28.56;0;54.7;0;1399.44
"CUST-2128";"Male";"3. Senior (51+)";"North";43;"Monthly";107.66;1;39.24;0;4629.38
"CUST-2129";"Female";"3. Senior (51+)";"North";37;"One year";91.45;0;54.96;0;3383.65
"CUST-2130";"Female";"3. Senior (51+)";"North";48;"Two year";43.44;1;70.93;0;2085.12
"CUST-2131";"Male";"3. Senior (51+)";"South";45;"Monthly";106.14;7;14.51;1;4776.3
"CUST-2132";"Non-binary";"1. Young Adult (18-30)";"South";49;"Two year";30.28;0;10.05;0;1483.72
"CUST-2133";"Non-binary";"1. Young Adult (18-30)";"North";61;"Monthly";110.62;3;55.13;1;6747.82
"CUST-2134";"Male";"2. Adult (31-50)";"East";55;"Two year";50.74;2;73.06;0;2790.7
"CUST-2135";"Male";"2. Adult (31-50)";"West";21;"Monthly";44.64;2;37.95;1;937.44
"CUST-2136";"Female";"2. Adult (31-50)";"North";35;"One year";113.61;1;56.85;0;3976.35
"CUST-2137";"Non-binary";"3. Senior (51+)";"East";23;"Monthly";93.09;0;56.11;1;2141.07
"CUST-2138";"Male";"3. Senior (51+)";"North";4;"Monthly";75.39;0;0.0;1;301.56
"CUST-2139";"Male";"3. Senior (51+)";"West";47;"Monthly";31.94;1;51.91;1;1501.18
"CUST-2140";"Female";"3. Senior (51+)";"North";1;"One year";100.55;0;43.21;0;100.55
"CUST-2141";"Male";"2. Adult (31-50)";"North";25;"Monthly";88.22;0;27.75;0;2205.5
