CustomerID,Gender,Age,Geography,Tenure,Contract,MonthlyCharges,SupportTickets,UsageScore,Churn,TotalCharges
CUST-10065,Male,43,South,61,Month-to-month,20.67,2.0,,1,"$1,260.87"
CUST-9670,Female,76,West,46,Month-to-month,80.49,,38.86,0,"$3,702.54"
CUST-3371,F,72,West,33,Month-to-month,112.36,1.0,40.98,1,"$3,707.88"
CUST-2908,Male,50,South,63,One year,22.03,,,0,"$1,387.89"
CUST-4909,Female,61,South,37,Month-to-month,68.91,1.0,,1,"$2,549.67"
CUST-6464,Male,57,South,4,Month-to-month,21.36,3.0,,0,$85.44
CUST-1288,Female,70,North,67,Two year,116.73,2.0,,0,"$7,820.91"
CUST-5879,M,19,East,50,Month-to-month,81.9,0.0,,1,"$4,095.0"
CUST-9007,Female,54,North,14,Month-to-month,68.57,1.0,54.72,0,$959.98
CUST-2767,M,57,South,58,2yr,49.44,3.0,,0,"$2,867.52"
CUST-1052,F,65,West,5,Two year,88.39,,,0,$441.95
CUST-10745,M,52,West,48,One year,24.48,,44.49,1,"$1,175.04"
CUST-6276,Female,22,East,34,Month-to-month,50.72,,,0,"$1,724.48"
CUST-2302,Male,34,South,22,One year,61.56,0.0,96.36,0,"$1,354.32"
CUST-5114,Male,61,East,46,Two year,107.7,,31.16,1,"$4,954.2"
CUST-2619,non-binary,40,West,19,Two year,74.7,,,0,"$1,419.3"
CUST-3652,non-binary,76,East,29,m2m,20.86,,93.3,1,$604.94
CUST-4308,non-binary,70,West,10,Two year,59.46,,,0,$594.6
CUST-6972,Female,34,East,37,m2m,52.53,2.0,79.77,0,"$1,943.61"
CUST-6772,Male,65,West,29,Month-to-month,30.59,2.0,57.43,0,$887.11
CUST-4538,non-binary,23,North,14,Month-to-month,103.27,,11.33,0,"$1,445.78"
CUST-8972,F,29,North,31,Month-to-month,93.65,0.0,55.12,1,"$2,903.15"
CUST-2137,non-binary,68,East,23,m2m,93.09,0.0,,1,"$2,141.07"
CUST-3275,F,20,North,30,Month-to-month,30.39,,,0,$911.7
CUST-2358,Male,74,South,17,Month-to-month,74.37,,97.21,0,"$1,264.29"
CUST-4775,F,32,North,16,Two year,39.11,,,0,$625.76
CUST-4401,non-binary,35,East,70,m2m,103.38,2.0,50.18,1,"$7,236.6"
CUST-8163,Female,29,East,5,Month-to-month,31.39,,55.790000000000006,1,$156.95
CUST-4579,non-binary,39,North,8,Two year,95.11,2.0,88.83,1,$760.88
CUST-1027,M,34,West,9,Month-to-month,72.65,1.0,88.35,0,$653.85
CUST-7798,F,68,North,52,Two year,75.72,,92.21,0,"$3,937.44"
CUST-6450,Male,42,North,3,One year,48.28,1.0,,0,$144.84
CUST-3034,non-binary,39,East,67,Month-to-month,106.58,10.0,23.6,1,"$7,140.86"
CUST-9839,Male,35,West,48,Month-to-month,35.91,6.0,13.85,1,"$1,723.68"
CUST-7408,Female,53,East,37,One year,72.09,,,0,"$2,667.33"
CUST-1243,F,28,North,13,2yr,85.54,,,0,"$1,112.02"
CUST-5382,non-binary,45,South,32,Two year,67.49,,65.76,0,"$2,159.68"
CUST-1405,non-binary,29,South,67,One year,68.11,1.0,,0,"$4,563.37"
CUST-7466,Female,74,South,13,Month-to-month,80.56,2.0,,1,"$1,047.28"
CUST-9010,M,51,West,6,Two year,46.87,,55.04,0,$281.22
CUST-6916,M,37,West,5,One year,78.79,,46.84,0,$393.95
CUST-7961,M,45,West,19,Month-to-month,32.44,,,0,$616.36
CUST-10645,Male,73,North,21,Month-to-month,111.68,,72.33,1,"$2,345.28"
CUST-1062,Male,58,North,72,Month-to-month,63.81,,,1,"$4,594.32"
CUST-6063,Female,30,West,3,One year,20.16,2.0,,0,$60.48
CUST-2670,F,39,North,56,One year,29.49,3.0,,0,"$1,651.44"
CUST-3803,Female,53,West,16,One year,81.92,3.0,,0,"$1,310.72"
CUST-8045,M,79,East,53,2yr,75.84,,,0,"$4,019.52"
CUST-10470,Female,34,West,2,Month-to-month,88.83,3.0,54.95,1,$177.66
CUST-8411,F,-5,North,7,Two year,95.75,2.0,,1,$670.25
CUST-3201,Female,26,West,45,One year,66.38,,93.69,0,"$2,987.1"
CUST-2285,Female,61,West,56,Month-to-month,41.84,2.0,84.72,0,"$2,343.04"
CUST-2286,Male,39,North,51,1yr,89.19,6.0,35.73,0,"$4,548.69"
CUST-7696,M,47,West,3,2yr,50.87,,7.289999999999999,0,$152.61
CUST-1346,Female,-5,North,4,Month-to-month,84.35,,82.43,1,$337.4
CUST-1589,M,59,East,17,One year,45.0,0.0,,0,$765.0
CUST-6909,M,31,South,39,One year,72.6,2.0,,0,"$2,831.4"
CUST-10862,non-binary,29,North,69,Month-to-month,35.34,,,0,"$2,438.46"
CUST-7606,non-binary,25,North,27,Month-to-month,105.68,,,1,"$2,853.36"
CUST-5617,F,75,East,40,m2m,66.29,,89.38,1,"$2,651.6"
CUST-8406,non-binary,24,South,72,Month-to-month,29.0,0.0,,0,"$2,088.0"
CUST-9610,Female,28,South,38,Month-to-month,115.27,0.0,,1,"$4,380.26"
CUST-8950,M,67,North,71,Month-to-month,21.26,1.0,,0,"$1,509.46"
CUST-6107,Female,40,South,37,m2m,94.56,10.0,35.1,1,"$3,498.72"
CUST-10633,Male,46,West,56,Two year,85.94,2.0,73.8,0,"$4,812.64"
CUST-10533,M,35,East,0,Month-to-month,31.64,2.0,,1,$0.0
CUST-4109,M,48,South,28,Two year,44.51,5.0,35.06,0,"$1,246.28"
CUST-1006,Male,38,North,10,Month-to-month,24.11,0.0,65.38,1,$241.1
CUST-9726,Male,27,North,19,Two year,79.47,,76.71,0,"$1,509.93"
CUST-2260,F,24,South,21,m2m,76.37,,,0,"$1,603.77"
CUST-2185,Female,30,East,44,1yr,51.49,4.0,31.04,1,"$2,265.56"
CUST-5782,M,75,North,70,2yr,25.98,0.0,,0,"$1,818.6"
CUST-2929,non-binary,55,South,39,Month-to-month,74.07,,,0,"$2,888.73"
CUST-8212,M,18,West,23,Two year,62.46,,,0,"$1,436.58"
CUST-10755,non-binary,68,West,14,Two year,69.67,2.0,83.9,0,$975.38
CUST-9383,F,59,West,72,Two year,73.27,2.0,84.25,0,"$5,275.44"
CUST-4447,F,68,North,33,1yr,34.52,,43.18,0,"$1,139.16"
CUST-1750,Male,20,North,70,Month-to-month,78.43,,75.29,0,"$5,490.1"
CUST-7065,F,64,West,33,One year,100.58,1.0,,0,"$3,319.14"
CUST-1467,Female,23,North,3,Month-to-month,87.62,,76.87,0,$262.86
CUST-4974,F,76,South,33,Two year,57.37,2.0,,0,"$1,893.21"
CUST-7748,Male,28,North,44,One year,28.76,,,0,"$1,265.44"
CUST-4044,Male,33,South,21,Month-to-month,83.76,,,0,"$1,758.96"
CUST-9321,Female,38,West,30,Month-to-month,70.04,1.0,,0,"$2,101.2"
CUST-3662,Female,61,North,2,Two year,87.42,,36.69,0,$174.84
CUST-1332,non-binary,35,South,51,2yr,107.07,,26.47,0,"$5,460.57"
CUST-2366,Male,25,East,2,One year,25.8,,,0,$51.6
CUST-10629,Male,62,North,33,m2m,34.83,1.0,,0,"$1,149.39"
CUST-7272,Female,46,South,34,Month-to-month,74.57,,80.03,0,"$2,535.38"
CUST-7694,Female,54,West,40,Month-to-month,111.03,0.0,78.41,0,"$4,441.2"
CUST-7425,Male,30,South,17,1yr,64.65,2.0,55.7,0,"$1,099.05"
CUST-8079,non-binary,51,West,58,One year,41.98,2.0,,1,"$2,434.84"
CUST-2077,Male,74,North,15,Month-to-month,20.52,,,0,$307.8
CUST-7204,non-binary,63,North,41,Month-to-month,66.17,,86.4,1,"$2,712.97"
CUST-1318,Male,58,North,44,Month-to-month,61.8,,32.32,1,"$2,719.2"
CUST-2228,M,22,West,10,Two year,95.77,3.0,14.9,0,$957.7
CUST-5856,non-binary,50,West,63,m2m,79.41,2.0,,0,"$5,002.83"
CUST-7312,F,20,South,53,Two year,30.14,0.0,,0,"$1,597.42"
CUST-7218,F,68,North,49,Month-to-month,78.01,3.0,91.96,1,"$3,822.49"
CUST-4478,non-binary,49,South,20,m2m,21.43,1.0,93.79,0,$428.6
CUST-5448,non-binary,35,West,14,Two year,113.67,,54.8,0,"$1,591.38"
CUST-1743,F,78,East,30,Month-to-month,44.99,,81.81,0,"$1,349.7"
CUST-10116,M,72,South,71,Month-to-month,27.55,5.0,23.67,1,"$1,956.05"
CUST-9982,Female,250,South,53,2yr,24.89,,34.01,0,"$1,319.17"
CUST-2175,Female,23,West,4,Two year,75.42,3.0,,0,$301.68
CUST-4111,Female,43,West,30,Month-to-month,39.87,2.0,,0,"$1,196.1"
CUST-6173,F,37,North,48,m2m,93.67,,,1,"$4,496.16"
CUST-3136,Female,72,North,45,One year,27.75,1.0,,0,"$1,248.75"
CUST-2859,M,28,South,47,One year,38.09,0.0,,0,"$1,790.23"
CUST-9029,F,22,South,19,Month-to-month,25.86,2.0,,0,$491.34
CUST-4493,M,28,North,26,One year,116.36,2.0,,1,"$3,025.36"
CUST-4637,non-binary,47,South,16,Month-to-month,118.92,0.0,53.71,0,"$1,902.72"
CUST-4370,non-binary,59,West,18,One year,114.21,,,0,"$2,055.78"
CUST-5350,Female,54,North,13,Month-to-month,99.22,3.0,74.03,0,"$1,289.86"
CUST-8483,Female,40,North,21,One year,42.63,3.0,65.86,0,$895.23
CUST-9755,non-binary,52,West,30,m2m,29.74,,,1,$892.2
CUST-6624,Female,78,South,12,Month-to-month,37.98,,,0,$455.76
CUST-3342,Female,61,West,48,Two year,49.12,,77.35,0,"$2,357.76"
CUST-5005,Male,73,East,2,m2m,109.19,0.0,66.31,1,$218.38
CUST-7901,F,54,South,16,One year,84.8,0.0,,0,"$1,356.8"
CUST-3548,M,49,East,37,One year,59.26,,,0,"$2,192.62"
CUST-3813,Female,35,South,43,1yr,107.87,1.0,,0,"$4,638.41"
CUST-9751,F,64,North,27,One year,115.76,,,1,"$3,125.52"
CUST-8056,Male,66,East,0,Month-to-month,114.97,,28.549999999999997,0,$0.0
CUST-8113,non-binary,75,West,60,Two year,62.46,3.0,84.86,0,"$3,747.6"
CUST-4514,non-binary,76,South,40,One year,110.52,0.0,,1,"$4,420.8"
CUST-9598,Female,33,East,13,Month-to-month,36.72,,,1,$477.36
CUST-9514,Female,64,South,27,Month-to-month,36.02,,,1,$972.54
CUST-1893,Female,72,West,67,Month-to-month,39.42,1.0,,0,"$2,641.14"
CUST-9493,M,59,East,32,Month-to-month,118.93,,,0,"$3,805.76"
CUST-9876,M,49,East,10,2yr,111.82,1.0,91.43,0,"$1,118.2"
CUST-10120,Male,53,South,44,One year,101.55,,49.71,0,"$4,468.2"
CUST-2426,M,25,West,51,Month-to-month,76.82,2.0,97.78,0,"$3,917.82"
CUST-4068,F,39,North,3,One year,25.01,5.0,8.32,1,$75.03
CUST-3931,non-binary,78,South,62,Month-to-month,25.15,,,0,"$1,559.3"
CUST-9119,non-binary,36,North,65,One year,54.99,,74.28,0,"$3,574.35"
CUST-2016,M,60,North,41,Month-to-month,62.29,2.0,,0,"$2,553.89"
CUST-9323,F,50,South,4,Two year,29.38,2.0,,0,$117.52
CUST-4581,M,58,South,26,m2m,51.25,,66.46,0,"$1,332.5"
CUST-1551,F,47,North,31,m2m,87.93,3.0,50.83,0,"$2,725.83"
CUST-3754,Female,73,West,63,Month-to-month,60.91,,,0,"$3,837.33"
CUST-10991,M,47,North,31,Month-to-month,58.29,4.0,20.53,0,"$1,806.99"
CUST-5713,non-binary,33,North,66,Month-to-month,77.75,1.0,,0,"$5,131.5"
CUST-8574,non-binary,31,West,72,Two year,90.53,1.0,18.93,0,"$6,518.16"
CUST-7326,F,40,East,39,One year,114.68,0.0,,0,"$4,472.52"
CUST-8463,Female,37,North,25,One year,45.25,3.0,86.45,0,"$1,131.25"
CUST-5493,non-binary,52,South,71,Month-to-month,81.86,,,1,"$5,812.06"
CUST-1735,F,24,East,8,One year,114.45,8.0,17.38,0,$915.6
CUST-1975,non-binary,250,North,39,One year,86.75,,18.77,1,"$3,383.25"
CUST-3549,Male,73,North,52,Month-to-month,85.49,,13.42,1,"$4,445.48"
CUST-10924,Male,26,North,37,Month-to-month,93.31,,19.28,0,"$3,452.47"
CUST-5367,Female,25,West,60,Month-to-month,76.71,2.0,31.81,1,"$4,602.6"
CUST-7894,F,53,South,1,One year,106.88,,,0,$106.88
CUST-5749,Female,79,South,29,Month-to-month,36.0,2.0,18.82,1,"$1,044.0"
CUST-6329,Male,76,North,47,Two year,40.51,3.0,,0,"$1,903.97"
CUST-1489,non-binary,54,South,0,1yr,96.66,2.0,0.0,0,$0.0
CUST-3911,Male,36,North,53,One year,22.66,,,0,"$1,200.98"
CUST-3965,F,27,West,27,Two year,85.17,6.0,26.76,1,"$2,299.59"
CUST-2644,Female,47,East,50,2yr,33.49,,78.19,0,"$1,674.5"
CUST-3064,Male,53,East,63,Month-to-month,77.9,,72.03,0,"$4,907.7"
CUST-8038,M,74,North,7,One year,94.76,,26.13,0,$663.32
CUST-4267,Male,33,North,5,Month-to-month,22.39,,,0,$111.95
CUST-7399,Male,27,East,40,One year,20.33,1.0,,0,$813.2
CUST-8086,F,42,West,22,One year,42.48,2.0,71.44,1,$934.56
CUST-2998,Male,44,North,4,Month-to-month,75.9,2.0,,0,$303.6
CUST-5624,Male,51,East,66,1yr,44.77,,,0,"$2,954.82"
CUST-7007,Female,29,South,46,One year,56.43,,,0,"$2,595.78"
CUST-9953,non-binary,34,West,63,Month-to-month,34.66,,31.19,0,"$2,183.58"
CUST-4351,Female,51,South,14,Two year,113.51,,,0,"$1,589.14"
CUST-4949,F,48,North,53,Month-to-month,24.5,,55.94,0,"$1,298.5"
CUST-2988,Female,-5,South,39,Two year,73.35,,95.59,1,"$2,860.65"
CUST-3770,non-binary,37,North,68,Month-to-month,101.13,,,1,"$6,876.84"
CUST-7124,Male,21,West,6,Two year,103.43,,40.99,0,$620.58
CUST-5544,F,26,North,1,One year,57.02,,10.739999999999998,0,$57.02
CUST-1080,M,24,South,58,Two year,64.12,,,0,"$3,718.96"
CUST-1449,M,79,West,51,Month-to-month,99.01,1.0,91.12,1,"$5,049.51"
CUST-7831,M,41,West,32,Two year,57.14,1.0,,0,"$1,828.48"
CUST-2582,non-binary,60,South,29,Month-to-month,29.75,,12.27,1,$862.75
CUST-4707,F,23,West,20,Month-to-month,73.95,,95.09,0,"$1,479.0"
CUST-8294,M,28,West,7,1yr,99.48,,33.92,1,$696.36
CUST-9550,Female,67,North,36,Month-to-month,20.39,,,1,$734.04
CUST-2723,M,24,North,27,One year,52.85,3.0,,0,"$1,426.95"
CUST-8119,Female,73,North,29,Two year,62.24,1.0,57.75,0,"$1,804.96"
CUST-8723,Male,75,North,24,1yr,59.13,1.0,,0,"$1,419.12"
CUST-5871,F,22,West,24,m2m,87.14,,70.4,0,"$2,091.36"
CUST-6220,M,37,South,25,1yr,62.86,2.0,,0,"$1,571.5"
CUST-3229,non-binary,53,South,31,Month-to-month,93.75,2.0,,1,"$2,906.25"
CUST-5455,Female,39,West,14,Month-to-month,100.0,10.0,14.79,1,"$1,400.0"
CUST-4217,F,71,East,57,Two year,112.21,2.0,53.97,0,"$6,395.97"
CUST-6306,F,63,West,60,One year,32.0,,,0,"$1,920.0"
CUST-1930,M,47,North,52,One year,113.14,0.0,,0,"$5,883.28"
CUST-2512,Female,29,North,24,m2m,87.97,2.0,,1,"$2,111.28"
CUST-5492,M,40,North,23,Month-to-month,52.5,3.0,,0,"$1,207.5"
CUST-6580,non-binary,250,North,71,Two year,75.71,,,0,"$5,375.41"
CUST-3986,non-binary,31,North,4,m2m,58.0,,40.23,0,$232.0
CUST-5261,non-binary,61,West,0,Month-to-month,75.85,,44.35,0,$0.0
CUST-2782,M,68,North,12,Month-to-month,117.22,,,0,"$1,406.64"
CUST-8440,M,51,South,1,Month-to-month,24.78,,,0,$24.78
CUST-6085,F,41,South,38,Month-to-month,108.92,,32.44,1,"$4,138.96"
CUST-9097,Male,66,North,5,Two year,117.69,1.0,,0,$588.45
CUST-9485,non-binary,80,North,52,Two year,30.57,2.0,62.08,0,"$1,589.64"
CUST-9999,F,41,North,8,Month-to-month,96.22,0.0,,1,$769.76
CUST-6466,Female,50,North,70,One year,98.72,3.0,66.23,0,"$6,910.4"
CUST-5327,Male,62,South,0,One year,118.72,0.0,56.69,0,$0.0
CUST-4258,Female,44,West,28,One year,74.07,,22.42,1,"$2,073.96"
CUST-6551,Male,60,West,0,2yr,58.8,,,0,$0.0
CUST-8964,Female,27,South,49,Month-to-month,48.41,2.0,83.93,0,"$2,372.09"
CUST-3532,M,69,North,47,Month-to-month,47.83,,,0,"$2,248.01"
CUST-4981,Female,22,South,9,Month-to-month,97.64,0.0,74.08,0,$878.76
CUST-6468,Male,25,South,55,Two year,73.1,2.0,80.82,0,"$4,020.5"
CUST-4271,Male,48,North,2,Two year,54.74,,15.239999999999998,0,$109.48
CUST-1273,Female,48,East,51,Month-to-month,31.15,,21.92,1,"$1,588.65"
CUST-3355,non-binary,78,North,9,One year,90.23,,90.39,0,$812.07
CUST-6550,F,35,North,10,Two year,88.77,1.0,,1,$887.7
CUST-4626,Male,23,North,59,m2m,41.04,,39.25,0,"$2,421.36"
CUST-9595,M,66,South,32,One year,28.5,1.0,,1,$912.0
CUST-8205,Male,49,East,14,Month-to-month,111.72,7.0,33.56,1,"$1,564.08"
CUST-3863,F,74,South,39,One year,34.67,,53.84,0,"$1,352.13"
CUST-9477,F,65,North,23,Month-to-month,71.51,,25.33,1,"$1,644.73"
CUST-7613,Male,75,South,36,m2m,64.58,,,1,"$2,324.88"
CUST-7063,Female,32,South,68,Month-to-month,109.62,,59.92,1,"$7,454.16"
CUST-6925,M,41,North,58,One year,66.49,,96.19,0,"$3,856.42"
CUST-2793,M,79,North,24,Month-to-month,74.3,,44.08,0,"$1,783.2"
CUST-5499,M,-5,North,49,One year,32.72,2.0,,0,"$1,603.28"
CUST-2239,Female,37,South,36,Month-to-month,115.94,2.0,,1,"$4,173.84"
CUST-2051,non-binary,24,South,50,Two year,36.59,,,0,"$1,829.5"
CUST-1928,Female,46,South,63,Month-to-month,28.95,,91.98,1,"$1,823.85"
CUST-10016,M,33,North,36,Month-to-month,62.93,,50.84,0,"$2,265.48"
CUST-9327,Female,59,West,3,One year,62.62,,,0,$187.86
CUST-4463,F,28,West,13,2yr,111.76,3.0,,1,"$1,452.88"
CUST-2160,non-binary,63,East,16,Two year,64.94,,,1,"$1,039.04"
CUST-7311,M,28,North,70,One year,20.16,,,0,"$1,411.2"
CUST-3462,M,40,West,37,Two year,65.37,3.0,41.78,0,"$2,418.69"
CUST-8786,Male,22,North,40,Month-to-month,76.79,3.0,65.5,1,"$3,071.6"
CUST-10826,Male,24,North,55,Two year,49.33,,,0,"$2,713.15"
CUST-1875,Female,36,South,43,One year,94.97,,19.02,0,"$4,083.71"
CUST-1219,F,-5,East,60,Month-to-month,49.77,5.0,39.27,1,"$2,986.2"
CUST-2231,non-binary,46,West,19,One year,36.21,,,0,$687.99
CUST-6721,F,73,South,7,Month-to-month,23.91,,69.59,0,$167.37
CUST-7583,Female,18,West,46,One year,26.05,3.0,,0,"$1,198.3"
CUST-9158,non-binary,33,East,47,One year,59.74,1.0,63.34,1,"$2,807.78"
CUST-4131,Female,65,South,46,Month-to-month,28.65,9.0,18.75,1,"$1,317.9"
CUST-1856,Female,56,South,68,Two year,104.9,0.0,46.81,1,"$7,133.2"
CUST-6713,Male,64,North,67,Month-to-month,58.17,0.0,,0,"$3,897.39"
CUST-10969,Male,40,North,32,Month-to-month,82.42,0.0,51.49,1,"$2,637.44"
CUST-7786,M,25,North,66,m2m,85.79,0.0,89.81,0,"$5,662.14"
CUST-8358,M,64,East,54,Month-to-month,107.66,,,1,"$5,813.64"
CUST-9812,non-binary,63,North,65,Month-to-month,83.35,,79.08,1,"$5,417.75"
CUST-2019,F,76,South,52,Month-to-month,105.78,,,0,"$5,500.56"
CUST-4387,Female,41,South,57,One year,50.8,,34.56,1,"$2,895.6"
CUST-8973,F,44,West,36,m2m,83.68,,30.41,1,"$3,012.48"
CUST-1908,Male,70,North,69,Month-to-month,119.76,1.0,,1,"$8,263.44"
CUST-2555,Female,39,South,4,One year,71.94,,48.63,0,$287.76
CUST-8214,Female,50,North,71,Month-to-month,33.61,,19.52,0,"$2,386.31"
CUST-10152,Male,70,North,69,Month-to-month,28.85,,,1,"$1,990.65"
CUST-10663,Male,41,North,69,Month-to-month,75.32,,45.65,0,"$5,197.08"
CUST-3059,Male,23,West,51,Two year,72.95,,93.86,0,"$3,720.45"
CUST-2824,Female,63,North,42,Month-to-month,102.05,2.0,93.26,1,"$4,286.1"
CUST-5709,non-binary,59,East,18,Month-to-month,81.12,,,0,"$1,460.16"
CUST-1977,M,36,West,61,Month-to-month,44.33,,,0,"$2,704.13"
CUST-4453,F,-5,West,54,One year,72.23,3.0,13.89,0,"$3,900.42"
CUST-1860,M,25,West,66,One year,60.46,2.0,69.29,0,"$3,990.36"
CUST-8341,M,77,North,11,One year,54.46,,,0,$599.06
CUST-9070,Female,73,North,25,2yr,84.4,0.0,,0,"$2,110.0"
CUST-3174,F,-5,South,56,Month-to-month,109.8,1.0,94.98,1,"$6,148.8"
CUST-8872,Female,57,South,7,Two year,73.82,1.0,,0,$516.74
CUST-10253,Female,33,East,32,Month-to-month,109.01,,70.34,1,"$3,488.32"
CUST-8141,non-binary,18,South,67,One year,44.26,1.0,,0,"$2,965.42"
CUST-9623,Male,31,North,51,One year,39.97,,33.69,0,"$2,038.47"
CUST-4304,F,70,North,29,Month-to-month,57.8,2.0,,1,"$1,676.2"
CUST-3360,F,74,South,6,Month-to-month,93.78,,29.29,0,$562.68
CUST-3361,Female,57,West,42,One year,103.45,,,0,"$4,344.9"
CUST-10347,F,36,South,35,One year,30.06,5.0,33.82,1,"$1,052.1"
CUST-5354,Male,20,East,49,Month-to-month,104.12,3.0,58.56,1,"$5,101.88"
CUST-3415,Female,42,West,59,m2m,93.87,3.0,52.07,1,"$5,538.33"
CUST-7070,M,71,South,28,One year,82.88,2.0,32.29,1,"$2,320.64"
CUST-1102,F,72,West,24,Two year,96.91,,,0,"$2,325.84"
CUST-9195,Female,62,South,43,One year,35.09,0.0,92.74,0,"$1,508.87"
CUST-1650,Male,60,West,51,One year,104.49,3.0,,1,"$5,328.99"
CUST-7783,Male,42,North,35,One year,60.35,,95.8,0,"$2,112.25"
CUST-6308,Female,73,South,60,One year,97.13,2.0,53.72,0,"$5,827.8"
CUST-10490,Male,62,West,15,Two year,114.27,1.0,,0,"$1,714.05"
CUST-6828,Male,58,West,35,Month-to-month,69.68,1.0,,1,"$2,438.8"
CUST-10930,Female,55,West,69,Month-to-month,93.07,2.0,,0,"$6,421.83"
CUST-1881,non-binary,56,East,40,Month-to-month,21.28,3.0,54.5,0,$851.2
CUST-10000,Female,48,North,31,Month-to-month,101.33,1.0,48.83,1,"$3,141.23"
CUST-10760,Male,39,West,47,2yr,112.52,2.0,89.34,0,"$5,288.44"
CUST-8211,Male,53,East,45,One year,101.59,2.0,,1,"$4,571.55"
CUST-10412,M,64,West,15,Two year,54.82,,87.5,0,$822.3
CUST-6289,M,61,West,38,Month-to-month,49.48,3.0,,0,"$1,880.24"
CUST-4545,non-binary,61,East,61,One year,42.02,,,1,"$2,563.22"
CUST-10876,F,72,West,13,2yr,69.18,9.0,26.88,1,$899.34
CUST-2038,non-binary,31,North,41,One year,112.26,3.0,85.46,0,"$4,602.66"
CUST-1586,F,63,North,11,Month-to-month,20.24,,,1,$222.64
CUST-3751,Female,27,East,35,Month-to-month,108.18,,,0,"$3,786.3"
CUST-8144,Female,65,West,24,Month-to-month,45.82,,87.53,1,"$1,099.68"
CUST-6529,Male,62,North,14,Month-to-month,119.32,5.0,15.25,1,"$1,670.48"
CUST-3825,M,77,North,15,One year,118.81,,89.1,1,"$1,782.15"
CUST-8883,Female,75,West,41,Month-to-month,64.19,,10.47,0,"$2,631.79"
CUST-7589,F,56,West,13,m2m,109.12,,97.46,0,"$1,418.56"
CUST-7381,non-binary,-5,West,30,One year,115.36,,,0,"$3,460.8"
CUST-3737,M,23,West,24,One year,87.22,,,0,"$2,093.28"
CUST-5934,Male,78,East,55,Month-to-month,54.93,,,1,"$3,021.15"
CUST-3591,F,44,North,32,m2m,83.7,,21.61,1,"$2,678.4"
CUST-3922,Female,34,East,61,m2m,57.28,,22.71,1,"$3,494.08"
CUST-2924,F,24,East,63,Month-to-month,39.74,,45.86,0,"$2,503.62"
CUST-6590,Female,71,South,56,Month-to-month,84.7,1.0,76.09,0,"$4,743.2"
CUST-9156,M,70,North,31,Two year,68.14,5.0,25.18,1,"$2,112.34"
CUST-9879,non-binary,80,West,25,Month-to-month,95.35,,95.04,1,"$2,383.75"
CUST-5840,non-binary,41,West,4,2yr,61.21,0.0,,0,$244.84
CUST-1889,F,43,North,1,Month-to-month,24.0,,45.71,0,$24.0
CUST-8960,F,46,North,21,Month-to-month,108.29,,,0,"$2,274.09"
CUST-8097,M,46,East,27,One year,47.76,0.0,10.12,1,"$1,289.52"
CUST-4573,F,19,South,14,1yr,67.5,3.0,84.45,0,$945.0
CUST-4735,Female,26,East,17,Month-to-month,31.46,,,1,$534.82
CUST-3094,Male,78,North,50,One year,112.52,0.0,,1,"$5,626.0"
CUST-7465,Male,63,South,18,Month-to-month,87.4,,78.97,1,"$1,573.2"
CUST-3881,non-binary,47,South,29,Two year,35.36,,,0,"$1,025.44"
CUST-6445,non-binary,69,South,49,One year,95.31,,,1,"$4,670.19"
CUST-8529,Male,250,East,5,Month-to-month,58.12,0.0,,0,$290.6
CUST-4778,non-binary,30,East,12,1yr,80.05,,,0,$960.6
CUST-5827,F,70,North,58,1yr,64.81,,,0,"$3,758.98"
CUST-6367,M,62,South,47,Two year,76.65,,,0,"$3,602.55"
CUST-4252,Male,-5,East,72,Month-to-month,100.49,0.0,97.34,1,"$7,235.28"
CUST-10778,Male,25,South,52,Two year,65.22,2.0,,0,"$3,391.44"
CUST-3381,Male,21,East,38,Month-to-month,89.83,2.0,54.04,0,"$3,413.54"
CUST-4859,F,58,North,52,One year,64.54,1.0,82.3,1,"$3,356.08"
CUST-3372,Female,19,North,25,Two year,46.86,,14.62,1,"$1,171.5"
CUST-2884,F,71,South,41,Two year,57.84,,76.73,0,"$2,371.44"
CUST-6540,F,37,North,67,1yr,31.67,,43.26,0,"$2,121.89"
CUST-5094,M,66,South,47,m2m,51.75,2.0,81.9,0,"$2,432.25"
CUST-7975,non-binary,30,South,60,One year,57.93,,,0,"$3,475.8"
CUST-2814,Male,68,North,27,Two year,87.16,,17.49,1,"$2,353.32"
CUST-1530,Male,51,West,63,Two year,21.26,0.0,,0,"$1,339.38"
CUST-8982,non-binary,24,South,12,Month-to-month,36.48,,,1,$437.76
CUST-10392,Male,71,North,44,m2m,65.91,,,0,"$2,900.04"
CUST-10743,Male,24,East,9,Month-to-month,54.29,3.0,,0,$488.61
CUST-4532,M,22,North,11,Month-to-month,26.34,,,1,$289.74
CUST-7044,Male,61,West,51,m2m,82.14,10.0,31.63,1,"$4,189.14"
CUST-8611,F,33,South,59,Month-to-month,90.03,,39.82,0,"$5,311.77"
CUST-1646,Male,41,East,53,Two year,82.55,3.0,44.32,0,"$4,375.15"
CUST-6831,Female,39,North,15,One year,41.49,3.0,85.81,1,$622.35
CUST-7978,Male,68,West,30,Two year,91.61,,,1,"$2,748.3"
CUST-5569,M,30,West,60,One year,67.49,,,0,"$4,049.4"
CUST-9681,M,42,South,59,One year,30.05,,,0,"$1,772.95"
CUST-2478,M,29,South,22,m2m,75.0,,13.84,0,"$1,650.0"
CUST-6938,Female,40,South,28,One year,24.73,1.0,61.5,0,$692.44
